DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,8: Australian Capital Territory,A: Annual,2017,2334,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,8: Australian Capital Territory,A: Annual,2018,2396,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,8: Australian Capital Territory,A: Annual,2019,2354,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,8: Australian Capital Territory,A: Annual,2020,2326,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,8: Australian Capital Territory,A: Annual,2021,2350,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,34: 34,3: Queensland,A: Annual,2017,35489,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,34: 34,3: Queensland,A: Annual,2018,35690,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,34: 34,3: Queensland,A: Annual,2019,36405,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,34: 34,3: Queensland,A: Annual,2020,36794,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,34: 34,3: Queensland,A: Annual,2021,36393,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,4: South Australia,A: Annual,2017,11635,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,4: South Australia,A: Annual,2018,11697,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,4: South Australia,A: Annual,2019,11993,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,4: South Australia,A: Annual,2020,12109,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,4: South Australia,A: Annual,2021,12040,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,36: 36,6: Tasmania,A: Annual,2017,3180,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,36: 36,6: Tasmania,A: Annual,2018,3247,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,36: 36,6: Tasmania,A: Annual,2019,3280,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,36: 36,6: Tasmania,A: Annual,2020,3540,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,36: 36,6: Tasmania,A: Annual,2021,3718,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,49: 49,3: Queensland,A: Annual,2017,32202,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,49: 49,3: Queensland,A: Annual,2018,33461,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,49: 49,3: Queensland,A: Annual,2019,34458,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,49: 49,3: Queensland,A: Annual,2020,37060,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,49: 49,3: Queensland,A: Annual,2021,36784,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,42: 42,2: Victoria,A: Annual,2017,40510,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,42: 42,2: Victoria,A: Annual,2018,40788,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,42: 42,2: Victoria,A: Annual,2019,40674,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,42: 42,2: Victoria,A: Annual,2020,41343,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,42: 42,2: Victoria,A: Annual,2021,41841,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,64: 64,2: Victoria,A: Annual,2017,32565,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,64: 64,2: Victoria,A: Annual,2018,33033,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,64: 64,2: Victoria,A: Annual,2019,33971,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,64: 64,2: Victoria,A: Annual,2020,35403,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,64: 64,2: Victoria,A: Annual,2021,35616,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,2: Victoria,A: Annual,2017,50467,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,2: Victoria,A: Annual,2018,51537,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,2: Victoria,A: Annual,2019,53306,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,2: Victoria,A: Annual,2020,52799,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,29: 29,2: Victoria,A: Annual,2021,50333,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,70: 70,8: Australian Capital Territory,A: Annual,2017,1665,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,70: 70,8: Australian Capital Territory,A: Annual,2018,1614,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,70: 70,8: Australian Capital Territory,A: Annual,2019,1576,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,70: 70,8: Australian Capital Territory,A: Annual,2020,1628,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,70: 70,8: Australian Capital Territory,A: Annual,2021,1572,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,82: 82,3: Queensland,A: Annual,2017,7634,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,82: 82,3: Queensland,A: Annual,2018,8287,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,82: 82,3: Queensland,A: Annual,2019,8761,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,82: 82,3: Queensland,A: Annual,2020,9246,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,82: 82,3: Queensland,A: Annual,2021,9758,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,41: 41,2: Victoria,A: Annual,2017,40747,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,41: 41,2: Victoria,A: Annual,2018,40954,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,41: 41,2: Victoria,A: Annual,2019,41942,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,41: 41,2: Victoria,A: Annual,2020,43352,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,41: 41,2: Victoria,A: Annual,2021,44166,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,29: 29,AUS: Australia,A: Annual,2017,183354,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,29: 29,AUS: Australia,A: Annual,2018,186389,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,29: 29,AUS: Australia,A: Annual,2019,192257,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,29: 29,AUS: Australia,A: Annual,2020,192062,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,29: 29,AUS: Australia,A: Annual,2021,184913,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,13: 13,6: Tasmania,A: Annual,2017,3102,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,13: 13,6: Tasmania,A: Annual,2018,3275,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,13: 13,6: Tasmania,A: Annual,2019,3414,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,13: 13,6: Tasmania,A: Annual,2020,3569,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,13: 13,6: Tasmania,A: Annual,2021,3578,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,65: 65,6: Tasmania,A: Annual,2017,3428,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,65: 65,6: Tasmania,A: Annual,2018,3521,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,65: 65,6: Tasmania,A: Annual,2019,3605,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,65: 65,6: Tasmania,A: Annual,2020,3593,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,65: 65,6: Tasmania,A: Annual,2021,3684,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,75: 75,7: Northern Territory,A: Annual,2017,402,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,75: 75,7: Northern Territory,A: Annual,2018,377,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,75: 75,7: Northern Territory,A: Annual,2019,381,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,75: 75,7: Northern Territory,A: Annual,2020,421,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,75: 75,7: Northern Territory,A: Annual,2021,448,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,77: 77,1: New South Wales,A: Annual,2017,21270,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,77: 77,1: New South Wales,A: Annual,2018,21724,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,77: 77,1: New South Wales,A: Annual,2019,22816,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,77: 77,1: New South Wales,A: Annual,2020,23065,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,77: 77,1: New South Wales,A: Annual,2021,25614,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,3: 3,5: Western Australia,A: Annual,2017,16924,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,3: 3,5: Western Australia,A: Annual,2018,16897,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,3: 3,5: Western Australia,A: Annual,2019,17296,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,3: 3,5: Western Australia,A: Annual,2020,17045,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,3: 3,5: Western Australia,A: Annual,2021,16828,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,55: 55,8: Australian Capital Territory,A: Annual,2017,2403,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,55: 55,8: Australian Capital Territory,A: Annual,2018,2367,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,55: 55,8: Australian Capital Territory,A: Annual,2019,2332,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,55: 55,8: Australian Capital Territory,A: Annual,2020,2362,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,55: 55,8: Australian Capital Territory,A: Annual,2021,2312,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,7: 7,1: New South Wales,A: Annual,2017,52097,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,7: 7,1: New South Wales,A: Annual,2018,52102,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,7: 7,1: New South Wales,A: Annual,2019,52691,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,7: 7,1: New South Wales,A: Annual,2020,52881,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,7: 7,1: New South Wales,A: Annual,2021,51933,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,3: Queensland,A: Annual,2017,30908,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,3: Queensland,A: Annual,2018,31179,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,3: Queensland,A: Annual,2019,31429,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,3: Queensland,A: Annual,2020,31728,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,3: Queensland,A: Annual,2021,30753,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,65: 65,3: Queensland,A: Annual,2017,24903,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,65: 65,3: Queensland,A: Annual,2018,25098,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,65: 65,3: Queensland,A: Annual,2019,25061,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,65: 65,3: Queensland,A: Annual,2020,25897,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,65: 65,3: Queensland,A: Annual,2021,26748,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,68: 68,8: Australian Capital Territory,A: Annual,2017,1615,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,68: 68,8: Australian Capital Territory,A: Annual,2018,1648,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,68: 68,8: Australian Capital Territory,A: Annual,2019,1608,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,68: 68,8: Australian Capital Territory,A: Annual,2020,1612,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,68: 68,8: Australian Capital Territory,A: Annual,2021,1689,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,2: Victoria,A: Annual,2017,30035,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,2: Victoria,A: Annual,2018,29376,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,2: Victoria,A: Annual,2019,29051,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,2: Victoria,A: Annual,2020,30473,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,70: 70,2: Victoria,A: Annual,2021,30682,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,93: 93,5: Western Australia,A: Annual,2017,1291,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,93: 93,5: Western Australia,A: Annual,2018,1350,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,93: 93,5: Western Australia,A: Annual,2019,1443,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,93: 93,5: Western Australia,A: Annual,2020,1433,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,93: 93,5: Western Australia,A: Annual,2021,1542,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,5: 5,3: Queensland,A: Annual,2017,33561,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,5: 5,3: Queensland,A: Annual,2018,34020,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,5: 5,3: Queensland,A: Annual,2019,34043,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,5: 5,3: Queensland,A: Annual,2020,33801,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,5: 5,3: Queensland,A: Annual,2021,33597,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,6: Tasmania,A: Annual,2017,3805,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,6: Tasmania,A: Annual,2018,3856,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,6: Tasmania,A: Annual,2019,3746,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,6: Tasmania,A: Annual,2020,3746,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,56: 56,6: Tasmania,A: Annual,2021,3513,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,79: 79,1: New South Wales,A: Annual,2017,21076,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,79: 79,1: New South Wales,A: Annual,2018,21632,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,79: 79,1: New South Wales,A: Annual,2019,22060,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,79: 79,1: New South Wales,A: Annual,2020,22699,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,79: 79,1: New South Wales,A: Annual,2021,23344,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,5: Western Australia,A: Annual,2017,16890,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,5: Western Australia,A: Annual,2018,17173,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,5: Western Australia,A: Annual,2019,16884,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,5: Western Australia,A: Annual,2020,16716,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,2: 2,5: Western Australia,A: Annual,2021,16465,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,86: 86,5: Western Australia,A: Annual,2017,2592,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,86: 86,5: Western Australia,A: Annual,2018,2533,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,86: 86,5: Western Australia,A: Annual,2019,2646,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,86: 86,5: Western Australia,A: Annual,2020,2718,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,86: 86,5: Western Australia,A: Annual,2021,3082,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,84: 84,8: Australian Capital Territory,A: Annual,2017,564,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,84: 84,8: Australian Capital Territory,A: Annual,2018,602,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,84: 84,8: Australian Capital Territory,A: Annual,2019,614,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,84: 84,8: Australian Capital Territory,A: Annual,2020,653,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,84: 84,8: Australian Capital Territory,A: Annual,2021,728,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,16: 16,5: Western Australia,A: Annual,2017,15727,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,16: 16,5: Western Australia,A: Annual,2018,15432,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,16: 16,5: Western Australia,A: Annual,2019,15459,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,16: 16,5: Western Australia,A: Annual,2020,16273,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,1: Males,16: 16,5: Western Australia,A: Annual,2021,16685,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,2: Victoria,A: Annual,2017,38995,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,2: Victoria,A: Annual,2018,39258,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,2: Victoria,A: Annual,2019,39210,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,2: Victoria,A: Annual,2020,40649,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,52: 52,2: Victoria,A: Annual,2021,42132,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,90: 90,1: New South Wales,A: Annual,2017,9051,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,90: 90,1: New South Wales,A: Annual,2018,8998,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,90: 90,1: New South Wales,A: Annual,2019,9073,PSNS: Persons,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),1: Population,2: Females,90: 90,1: New South Wales,A: Annual,2020,9442,PSNS: Persons,,
